Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Cellular Response To UV-A (GO:0071492)	-0.9809428284854563	-2.1858821392132652	0.09452201933404941	0.9450525770846163	1.0	1/5	2.00%	MMP2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Neuron Apoptotic Process (GO:0043525)	-0.9563691073219659	-2.185769888845118	0.19382321618743345	0.930707549321523	1.0	1/5	4.45%	GRN	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Ceramide Catabolic Process (GO:0046514)	-0.9969909729187563	-2.185088062063839	0.016339869281045753	0.9211972998389194	1.0	1/5	0.40%	GM2A	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Long-Term Synaptic Potentiation (GO:1900271)	-0.997491219267436	-2.184961819920894	0.011956521739130435	0.9079051341658652	1.0	1/6	0.35%	RELN	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Establishment Of Mitotic Spindle Localization (GO:0040001)	-0.9814350225790266	-2.1845003448924487	0.09200438116100766	0.8973592388160124	1.0	1/6	1.95%	ITGB1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Leukocyte Activation (GO:0002695)	-0.956369107321966	-2.184113849913909	0.1900647948164147	0.8871913928918495	1.0	1/5	4.45%	GRN	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Response To Biotic Stimulus (GO:0002832)	-0.9819367787255393	-2.1836086239366423	0.08743169398907104	0.8784442979476208	1.0	1/6	1.90%	LTF	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Fructose Metabolic Process (GO:0006000)	-0.9312938816449349	-2.183588393052007	0.3017241379310345	0.8659128145377989	1.0	2/5	7.00%	ALDOB;ALDOC	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Cellular Response To Thyroid Hormone Stimulus (GO:0097067)	-0.9674022066198595	-2.1768590189069443	0.13224043715846995	0.8884022085690915	1.0	2/5	3.40%	CTSB;CTSS	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Response To Thyroid Hormone (GO:0097066)	-0.9674022066198595	-2.1768590189069443	0.13224043715846995	0.8884022085690915	1.0	2/5	3.40%	CTSB;CTSS	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010640)	-0.9648946840521565	-2.17636503200394	0.16666666666666666	0.8791825751659111	1.0	1/5	3.60%	CNTN1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Lytic Vacuole Organization (GO:0080171)	-0.9563472152533868	-2.1751015101488456	0.21389793702497287	0.8759623092714434	1.0	1/6	4.45%	GRN	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Renal Filtration (GO:0097205)	-0.9593781344032097	-2.1749336459271	0.17590618336886993	0.8536203193547011	1.0	1/5	4.15%	MCAM	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Glomerular Filtration (GO:0003094)	-0.9593781344032097	-2.1749336459271	0.17590618336886993	0.8536203193547011	1.0	1/5	4.15%	MCAM	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)	-0.9573721163490472	-2.1719114449175554	0.17780172413793102	0.8638827398459907	1.0	1/5	4.35%	TRRAP	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Epithelial Tube Morphogenesis (GO:0060562)	-0.9453360080240722	-2.1703965427200367	0.24068157614483493	0.8626106508673183	1.0	1/5	5.55%	MET	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	-0.9663991975927784	-2.169484149132452	0.148068669527897	0.8570250043532155	1.0	1/5	3.45%	CYCS	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Basement Membrane Organization (GO:0071711)	-0.966900702106319	-2.1694797172447573	0.1525974025974026	0.84618999645261	1.0	1/5	3.40%	CTSS	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Positive Chemotaxis (GO:0050926)	-0.9648770697441044	-2.1662361534372048	0.17118093174431204	0.8567472565942413	1.0	1/6	3.60%	CNTN1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Nervous System Development (GO:0051962)	-0.9728915662650602	-2.165806736555177	0.12971175166297116	0.8489297500107906	1.0	2/7	2.85%	IL1RAP;CLSTN1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	-0.9638916750250752	-2.163448432316697	0.14021739130434782	0.8537441720974109	1.0	1/5	3.70%	ITGA1	TP: T2 vs T0	country, cancer_type, toxicity
