Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	-0.9949494949494949	-5.531082196797338	0.10912906610703044	0.8386694363908724	1.0	1/19	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	-0.994939271255061	-5.526373170994826	0.11075612353567625	0.8295584996408889	1.0	1/23	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Actin Cytoskeleton Reorganization (GO:2000249)	-0.9969894631209233	-5.407671820567739	0.023421588594704685	0.8844059244033879	1.0	1/6	0.40%	ARHGDIB	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Macromolecule Metabolic Process (GO:0060255)	-0.9944360141628731	-5.392966759617568	0.1289308176100629	0.8803627853342398	1.0	1/22	0.65%	AFF2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	DNA Damage Response (GO:0006974)	-0.994931576279777	-5.384392651351879	0.12153518123667377	0.8730901137075575	1.0	1/26	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Response To External Stimulus (GO:0032101)	-0.9949392712550608	-5.360019947434439	0.12200208550573514	0.8695522272931093	1.0	1/23	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)	-0.994982438534872	-5.355123387076744	0.03680981595092025	0.8598042916513446	1.0	1/6	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	DNA Metabolic Process (GO:0006259)	-0.9949341438703143	-5.306253426400884	0.12407211028632026	0.8725580538338671	1.0	1/25	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202)	-0.9949849548645938	-5.306157222428923	0.024193548387096774	0.8618095348812631	1.0	1/5	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	DNA Repair (GO:0006281)	-0.9949392712550608	-5.263491251604793	0.12955032119914348	0.8680719611612332	1.0	1/23	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Protein Export From Nucleus (GO:0046825)	-0.9949849548645937	-5.221889696451474	0.02131979695431472	0.8696509128458825	1.0	1/5	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Autophagy (GO:0010508)	-0.9949849548645937	-5.188531806764414	0.022222222222222223	0.8674088285164204	1.0	1/5	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Mitochondrial Membrane Potential (GO:0051881)	-0.9949849548645937	-5.183283947232443	0.025227043390514632	0.8588934668853503	1.0	1/5	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Detection Of Mechanical Stimulus (GO:0050982)	-1.0	-5.181438726066831	0.0	0.8492936049722413	1.0	1/5	0.10%	PIEZO2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Actin Cytoskeleton Organization (GO:0032956)	-0.9969604863221885	-5.149134480280139	0.08269858541893363	0.8517771551933545	1.0	1/25	0.40%	ARHGDIB	TP: T2 vs T0	country, cancer_type, toxicity
